ElectionType,ElectionName,GeographyType,GeographyName,CountyName,FIPS,Vote,TotalVote
Senate,Alabama,State,Alabama,Marengo County,1091,0.553805336693042,7005.8028
Senate,Alabama,State,Alabama,Marion County,1093,0.11572240688004,9783.0876
Senate,Alabama,State,Alabama,Marshall County,1095,0.177557566494814,29102.5386
Senate,Alabama,State,Alabama,Mobile County,1097,0.489106898821967,125774.0292
Senate,Alabama,State,Alabama,Monroe County,1099,0.454596088701102,7093.8666
Senate,Alabama,State,Alabama,Montgomery County,1101,0.717939102094838,64354.2594
Senate,Alabama,State,Alabama,Morgan County,1103,0.290848162540231,38457.6798
Senate,Alabama,State,Alabama,Perry County,1105,0.770030944573859,3233.6154
Senate,Alabama,State,Alabama,Pickens County,1107,0.453534004399595,6443.2134
Senate,Alabama,State,Alabama,Pike County,1109,0.443664447546661,9550.9194
Senate,Alabama,State,Alabama,Randolph County,1111,0.220209406333964,8021.8116
Senate,Alabama,State,Alabama,Russell County,1113,0.580612102882631,14919.9
Senate,Alabama,State,Alabama,Shelby County,1117,0.357328098492302,82061.6334
Senate,Alabama,State,Alabama,St. Clair County,1115,0.223663954626936,31398.0198
Senate,Alabama,State,Alabama,Sumter County,1119,0.763814796121936,3833.3226
Senate,Alabama,State,Alabama,Talladega County,1121,0.39764775760447,24015.9444
Senate,Alabama,State,Alabama,Tallapoosa County,1123,0.309140858541116,14453.3802
Senate,Alabama,State,Alabama,Tuscaloosa County,1125,0.468504082316309,61224.7194
Senate,Alabama,State,Alabama,Walker County,1127,0.177399192395694,21518.1348
Senate,Alabama,State,Alabama,Washington County,1129,0.276256210988319,6111.3366
Senate,Alabama,State,Alabama,Wilcox County,1131,0.720293242278098,3815.1276
Senate,Alabama,State,Alabama,Winston County,1133,0.104043695549779,8060.385
Senate,Alaska,State,Alaska,Aleutians East Borough,2013,0.353434265019153,300.5814
Senate,Alaska,State,Alaska,Aleutians West Borough,2016,0.5600275673784,686.3154
Senate,Alaska,State,Alaska,Anchorage Municipality,2020,0.564571933093802,92944.4268
Senate,Alaska,State,Alaska,Bethel Census Area,2050,0.628734800538742,2767.8234
Senate,Alaska,State,Alaska,Bristol Bay Borough,2060,0.408011717327262,286.0254
Senate,Alaska,State,Alaska,Chugach Census Area,2063,0.464793307576523,2221.9734
Senate,Alaska,State,Alaska,Copper River Census Area,2066,0.312436924618906,985.4412
Senate,Alaska,State,Alaska,Denali Borough,2068,0.447039879796157,901.0164
Senate,Alaska,State,Alaska,Dillingham Census Area,2070,0.525151021068481,1042.9374
Senate,Alaska,State,Alaska,Fairbanks North Star Borough,2090,0.463295503912333,30490.4532
Senate,Alaska,State,Alaska,Haines Borough,2100,0.591124463589312,1236.5322
Senate,Alaska,State,Alaska,Hoonah-Angoon Census Area,2105,0.668134600816212,1036.3872
Senate,Alaska,State,Alaska,Juneau City and Borough,2110,0.68595006297742,11824.5666
Senate,Alaska,State,Alaska,Kenai Peninsula Borough,2122,0.37347485727025,23440.9824
Senate,Alaska,State,Alaska,Ketchikan Gateway Borough,2130,0.456809936357408,4537.1052
Senate,Alaska,State,Alaska,Kodiak Island Borough,2150,0.46714252563852,4378.4448
Senate,Alaska,State,Alaska,Kusilvak Census Area,2158,0.640761603148853,1018.1922
Senate,Alaska,State,Alaska,Lake and Peninsula Borough,2164,0.489345625502884,294.759
Senate,Alaska,State,Alaska,Matanuska-Susitna Borough,2170,0.295106159627232,38924.9274
Senate,Alaska,State,Alaska,Nome Census Area,2180,0.60580270823383,1885.7298
Senate,Alaska,State,Alaska,North Slope Borough,2185,0.480646050539761,1185.5862
Senate,Alaska,State,Alaska,Northwest Arctic Borough,2188,0.533718411265678,990.5358
Senate,Alaska,State,Alaska,Petersburg Borough,2195,0.453842168822499,1171.758
Senate,Alaska,State,Alaska,Prince of Wales-Hyder Census Area,2198,0.535474629126651,2418.4794
Senate,Alaska,State,Alaska,Sitka City and Borough,2220,0.609617095612986,2704.5048
Senate,Alaska,State,Alaska,Skagway Municipality,2230,0.77312041518521,714.6996
Senate,Alaska,State,Alaska,Southeast Fairbanks Census Area,2240,0.189401446758455,2455.5972
Senate,Alaska,State,Alaska,Wrangell City and Borough,2275,0.377683457102881,803.4912
Senate,Alaska,State,Alaska,Yakutat City and Borough,2282,0.655973657396407,327.51
Senate,Alaska,State,Alaska,Yukon-Koyukuk Census Area,2290,0.672262176106257,1628.0886
Senate,Arkansas,State,Arkansas,Arkansas County,5001,0.362143868240546,3969.4212
Senate,Arkansas,State,Arkansas,Ashley County,5003,0.339762206083518,5035.6482
Senate,Arkansas,State,Arkansas,Baxter County,5005,0.285011206152868,14988.3132
Senate,Arkansas,State,Arkansas,Benton County,5007,0.457938053814388,91075.4364
Senate,Arkansas,State,Arkansas,Boone County,5009,0.233686106369814,12243.0516
Senate,Arkansas,State,Arkansas,Bradley County,5011,0.393244219128426,2310.0372
Senate,Arkansas,State,Arkansas,Calhoun County,5013,0.252560857933184,1494.1734
Senate,Arkansas,State,Arkansas,Carroll County,5015,0.432340912814806,8211.0396
Senate,Arkansas,State,Arkansas,Chicot County,5017,0.617838620738627,2513.8212
Senate,Arkansas,State,Arkansas,Clark County,5019,0.493862115020724,5447.583
Senate,Arkansas,State,Arkansas,Clay County,5021,0.254369806700816,3548.025
Senate,Arkansas,State,Arkansas,Cleburne County,5023,0.214713424289679,9123.7008
Senate,Arkansas,State,Arkansas,Cleveland County,5025,0.218082438844395,2422.1184
Senate,Arkansas,State,Arkansas,Columbia County,5027,0.406793402049911,5700.8574
Senate,Arkansas,State,Arkansas,Conway County,5029,0.382806954111805,6071.3076
Senate,Arkansas,State,Arkansas,Craighead County,5031,0.399464518791808,26464.2636
Senate,Arkansas,State,Arkansas,Crawford County,5033,0.275926714071565,17007.2304
Senate,Arkansas,State,Arkansas,Crittenden County,5035,0.609893331584227,10473.042
Senate,Arkansas,State,Arkansas,Cross County,5037,0.340194723485992,4654.281
Senate,Arkansas,State,Arkansas,Dallas County,5039,0.44556540255802,1659.384
Senate,Arkansas,State,Arkansas,Desha County,5041,0.575261196916593,2505.8154
Senate,Arkansas,State,Arkansas,Drew County,5043,0.421279197908985,4550.9334
Senate,Arkansas,State,Arkansas,Faulkner County,5045,0.428355507338129,38652.7302
Senate,Arkansas,State,Arkansas,Franklin County,5047,0.247782555193343,4959.2292
Senate,Arkansas,State,Arkansas,Fulton County,5049,0.250766911886821,3599.6988
Senate,Arkansas,State,Arkansas,Garland County,5051,0.406511045768169,30111.9972
Senate,Arkansas,State,Arkansas,Grant County,5053,0.208462844100388,5783.8266
Senate,Arkansas,State,Arkansas,Greene County,5055,0.257710348829807,11318.7456
Senate,Arkansas,State,Arkansas,Hempstead County,5057,0.387313623429863,4344.2382
Senate,Arkansas,State,Arkansas,Hot Spring County,5059,0.313122006591013,8765.6232
Senate,Arkansas,State,Arkansas,Howard County,5061,0.347443720874961,3205.2312
