ElectionType,ElectionName,GeographyType,GeographyName,CountyName,FIPS,Vote,TotalVote
Senate,Iowa,State,Iowa,Lucas County,19117,0.300157798727755,3325.3182
Senate,Iowa,State,Iowa,Lyon County,19119,0.177852807736122,5037.8316
Senate,Iowa,State,Iowa,Madison County,19121,0.353444000014352,7184.8416
Senate,Iowa,State,Iowa,Mahaska County,19123,0.28144983052961,7848.5952
Senate,Iowa,State,Iowa,Marion County,19125,0.357514221766287,13986.1326
Senate,Iowa,State,Iowa,Marshall County,19127,0.47552967951529,12335.4822
Senate,Iowa,State,Iowa,Mills County,19129,0.35074837659897,5914.8306
Senate,Iowa,State,Iowa,Mitchell County,19131,0.393481267656491,4133.1762
Senate,Iowa,State,Iowa,Monona County,19133,0.316411617875275,3323.8626
Senate,Iowa,State,Iowa,Monroe County,19135,0.287078953818516,2988.3468
Senate,Iowa,State,Iowa,Montgomery County,19137,0.350488993329612,3634.6332
Senate,Iowa,State,Iowa,Muscatine County,19139,0.478777219843352,14093.1192
Senate,Iowa,State,Iowa,O'Brien County,19141,0.228981523974742,5404.6428
Senate,Iowa,State,Iowa,Osceola County,19143,0.208824493421109,2312.9484
Senate,Iowa,State,Iowa,Page County,19145,0.332745657789875,5249.6214
Senate,Iowa,State,Iowa,Palo Alto County,19147,0.318214654326318,3576.4092
Senate,Iowa,State,Iowa,Plymouth County,19149,0.266428252467484,10018.167
Senate,Iowa,State,Iowa,Pocahontas County,19151,0.266925449508442,2564.0394
Senate,Iowa,State,Iowa,Polk County,19153,0.608882850677421,183634.857
Senate,Iowa,State,Iowa,Pottawattamie County,19155,0.452779142744007,31879.8234
Senate,Iowa,State,Iowa,Poweshiek County,19157,0.468391117688883,7150.635
Senate,Iowa,State,Iowa,Ringgold County,19159,0.283136568957102,1930.8534
Senate,Iowa,State,Iowa,Sac County,19161,0.281700927313858,3922.1142
Senate,Iowa,State,Iowa,Scott County,19163,0.535433133568257,64377.549
Senate,Iowa,State,Iowa,Shelby County,19165,0.329356504918036,4665.9258
Senate,Iowa,State,Iowa,Sioux County,19167,0.169474835867421,13594.5762
Senate,Iowa,State,Iowa,Story County,19169,0.606465047194508,35247.354
Senate,Iowa,State,Iowa,Tama County,19171,0.415871488157345,6149.1822
Senate,Iowa,State,Iowa,Taylor County,19173,0.25866746392606,2217.6066
Senate,Iowa,State,Iowa,Union County,19175,0.366310229218251,4307.1204
Senate,Iowa,State,Iowa,Van Buren County,19177,0.258420085677613,2593.1514
Senate,Iowa,State,Iowa,Wapello County,19179,0.391841031883605,10462.125
Senate,Iowa,State,Iowa,Warren County,19181,0.448664127218443,23433.7044
Senate,Iowa,State,Iowa,Washington County,19183,0.429529762776799,8308.5648
Senate,Iowa,State,Iowa,Wayne County,19185,0.248472772573921,2233.6182
Senate,Iowa,State,Iowa,Webster County,19187,0.39340457286918,12002.1498
Senate,Iowa,State,Iowa,Winnebago County,19189,0.395745429632019,4035.651
Senate,Iowa,State,Iowa,Winneshiek County,19191,0.508057699248905,8550.1944
Senate,Iowa,State,Iowa,Woodbury County,19193,0.436786829890472,30650.5692
Senate,Iowa,State,Iowa,Worth County,19195,0.409283657516004,3073.4994
Senate,Iowa,State,Iowa,Wright County,19197,0.364289979180787,4092.4194
Senate,Kansas,State,Kansas,Allen County,20001,0.310909685661796,3983.9772
Senate,Kansas,State,Kansas,Anderson County,20003,0.239971466745258,2714.694
Senate,Kansas,State,Kansas,Atchison County,20005,0.359629526249319,5176.1136
Senate,Kansas,State,Kansas,Barber County,20007,0.15814605258397,1558.9476
Senate,Kansas,State,Kansas,Barton County,20009,0.245874608791083,7577.8536
Senate,Kansas,State,Kansas,Bourbon County,20011,0.269241066630921,4692.1266
Senate,Kansas,State,Kansas,Brown County,20013,0.296725064469857,3035.6538
Senate,Kansas,State,Kansas,Butler County,20015,0.328242844304808,22981.0128
Senate,Kansas,State,Kansas,Chase County,20017,0.283728571458381,1046.5764
Senate,Kansas,State,Kansas,Chautauqua County,20019,0.159136728606685,1098.978
Senate,Kansas,State,Kansas,Cherokee County,20021,0.276556260387384,6225.6012
Senate,Kansas,State,Kansas,Cheyenne County,20023,0.177177453004962,1012.3698
Senate,Kansas,State,Kansas,Clark County,20025,0.162340311029986,724.8888
Senate,Kansas,State,Kansas,Clay County,20027,0.250331121518495,2923.5726
Senate,Kansas,State,Kansas,Cloud County,20029,0.235750977157245,2900.283
Senate,Kansas,State,Kansas,Coffey County,20031,0.252741074918792,3133.179
Senate,Kansas,State,Kansas,Comanche County,20033,0.181775997342412,623.7246
Senate,Kansas,State,Kansas,Cowley County,20035,0.344806419615951,9664.4562
Senate,Kansas,State,Kansas,Crawford County,20037,0.424408785751825,11673.912
Senate,Kansas,State,Kansas,Decatur County,20039,0.175425921137889,1042.2096
Senate,Kansas,State,Kansas,Dickinson County,20041,0.261050299322314,6552.3834
Senate,Kansas,State,Kansas,Doniphan County,20043,0.207278423861867,2565.495
Senate,Kansas,State,Kansas,Douglas County,20045,0.728168941878931,41561.019
Senate,Kansas,State,Kansas,Edwards County,20047,0.202458562470471,913.389
Senate,Kansas,State,Kansas,Elk County,20049,0.179922911814594,956.3292
Senate,Kansas,State,Kansas,Ellis County,20051,0.306854007636841,9646.2612
Senate,Kansas,State,Kansas,Ellsworth County,20053,0.273821959526793,1975.2492
Senate,Kansas,State,Kansas,Finney County,20055,0.381465008485931,7708.1298
Senate,Kansas,State,Kansas,Ford County,20057,0.356419192507067,5878.4406
Senate,Kansas,State,Kansas,Franklin County,20059,0.336976901274826,9060.3822
Senate,Kansas,State,Kansas,Geary County,20061,0.460820496270777,6522.5436
Senate,Kansas,State,Kansas,Gove County,20063,0.14183153830313,1002.1806
Senate,Kansas,State,Kansas,Graham County,20065,0.202673802522697,920.667
Senate,Kansas,State,Kansas,Grant County,20067,0.223504338118393,1592.4264
Senate,Kansas,State,Kansas,Gray County,20069,0.175104890932328,1572.7758
Senate,Kansas,State,Kansas,Greeley County,20071,0.160049757286165,425.763
Senate,Kansas,State,Kansas,Greenwood County,20073,0.229956708070757,2066.952
Senate,Kansas,State,Kansas,Hamilton County,20075,0.196646756598917,583.6956
Senate,Kansas,State,Kansas,Harper County,20077,0.214644274871659,1826.0502
Senate,Kansas,State,Kansas,Harvey County,20079,0.438954808736124,11494.1454
Senate,Kansas,State,Kansas,Haskell County,20081,0.213306505240827,921.3948
